stop_id,weighted_med_inc_multi,weighted_med_inc_walk,percent_change_income,log_change_income,weighted_gini_multi,weighted_gini_walk,percent_change_gini,log_change_gini,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi,entropy_multi,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,entropy_walk,percent_change_entropy,log_change_entropy,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name
1301123,40507.27375500339,40688.06292068682,-0.444329743678969,-0.004453198221819376,0.31784351932627036,0.3177982636998452,0.014240363020956881,0.00014239349177510443,657.0617069783993,1687.9909097586249,975.9075693020518,1.4779079932438797,771.4883092686339,2117.923302071372,1399.7453759465845,1.475088326928764,0.1911523712608041,0.0019096990760100782,8.486,0.4071,103,4.009,2.731,7.442,11,4,17,5,169,12,93,43,41,6,4,12,4,60,7,35,19,14,3.48,5.006,0.0302671342427539,0.0034305317324185,0.0818139428664178,0.0010582213886483,703,60.19735,24.88474,Munkkiniemen aukio
1301124,42195.831592575334,40768.674618994206,3.5006214622346663,0.034407431165341076,0.3154653954374982,0.31766828529999885,-0.6934560245509895,-0.0069587160464204476,688.9853441507256,1786.7647833304857,1179.0462812553528,1.4850872858935615,744.7544827936928,2036.267145238924,1372.76469862032,1.476667818522973,0.5701666458073248,0.005685473480023515,7.751,0.7363,126,4.108,2.714,7.486,17,6,24,9,137,14,133,38,66,7,3,12,4,59,6,35,18,10,3.527,4.224,0.0383125935446556,0.006861063464837,0.0819350888825082,0.0258290235714408,702,60.19618,24.88529,Munkkiniemen aukio
1301125,40080.06616300123,40761.1795747861,-1.6709855281180113,-0.016851039905849012,0.3184053555608357,0.31629636247448084,0.6667775341630833,0.006645644050808017,667.994180339027,1696.9054108503478,953.3974631268027,1.4772699825588753,772.0420298500942,2159.597760719293,1351.01337713408,1.468747266938343,0.5802710794688467,0.005785939914839996,9.437,0.3859,121,4.98,2.8,7.359,11,5,19,5,189,12,99,51,47,4,4,11,2,56,5,34,20,15,2.917,6.52,0.0157436603619046,0.0042881646655231,0.0854539954796096,0.012739606505657,697,60.20002,24.88334,Lokkalantie
1301126,42730.26615764813,40875.455169316505,4.537713355480767,0.044377713664314644,0.3138781156993384,0.3170605189405819,-1.0037210725186245,-0.010087923150992292,639.6809850433051,1652.1354724148568,1039.7917168218366,1.4832158427759286,803.4256187353708,2220.986301763661,1445.576173202541,1.4731012045842036,0.6866220840936674,0.0068427556966253284,9.028,0.6098,119,5.184,2.791,7.402,17,6,26,8,182,13,139,49,71,5,4,11,2,65,6,36,22,12,3.497,5.531000000000001,0.0157436603619046,0.0042881646655231,0.0854539954796096,0.012739606505657,697,60.19909,24.8835,Lokkalantie
1301127,46246.07146157789,42883.2495104605,7.841807674339379,0.07549522359420041,0.3049366613429975,0.3149246385217447,-3.171545175261834,-0.03222928010079351,634.4174680776716,1698.00660889743,1153.8913157377522,1.4807901725082804,866.0433235361513,2384.7836077440543,1785.2046466533998,1.477829363292226,0.20034851719677127,0.0020014808721606947,5.904,0.4861,91,2.968,3.179,7.745,11,3,12,5,96,9,61,27,29,4,3,7,1,54,5,30,14,11,2.995,2.909,0.005728538127437,0.0025728987993138,0.0758537391821745,0.0057844670517027,696,60.199,24.8765,Perustie
1301128,42750.75056155739,42561.56077940431,0.44450856286414614,0.004435235414760884,0.31357563989072235,0.3152920857946999,-0.5443986643848782,-0.0054588591408134875,713.0041717847727,1873.336852749619,1181.9013257518243,1.4803945808078502,861.2303874439178,2371.1986589933663,1735.2820732172079,1.4776235443524137,0.1875333176726665,0.001873576934814545,6.345,0.4632,95,3.652,3.136,7.681,11,3,13,5,117,9,71,36,32,4,3,7,1,55,5,30,16,11,3.066,3.279,0.005728538127437,0.0025728987993138,0.0758537391821745,0.0057844670517027,696,60.199507,24.87727,Perustie
1301129,45110.061184860075,42377.99056272795,6.44690931743946,0.06247617080532809,0.30694901444118017,0.3158871326468348,-2.8295290570279628,-0.02870331756032291,606.4130888389849,1622.1619067689285,1059.9384351765468,1.479168130092483,919.9029624217935,2509.1386695628617,1769.9582322156834,1.478589551525146,0.03913043797315636,0.0003912278401390741,6.271,0.4214,92,3.08,3.348,7.724,8,3,12,4,103,9,63,28,26,4,3,6,1,55,5,28,13,10,3.178,3.093,0.0015260716224955,0.0025728987993138,0.0788493879712107,0.004103249504073,695,60.202137,24.873697,Dosentintie
1301131,70945.54229126827,47135.34309536867,50.514534598219775,0.40888946894118866,0.24947585151673798,0.3065230347698281,-18.61105913163347,-0.2059307837775943,230.55285558348882,715.8045252596647,903.50747928436,1.4093955243771448,784.4969467992629,2181.409883610458,1907.0426658013685,1.472955301941251,-4.315119235481133,-0.0441098857519493,1.56,0.8614,18,0.456,3.251,8.06,2,0,1,0,27,0,5,4,0,5,2,5,1,30,3,27,11,6,2.516,-0.956,0.0074270673968525,0.0025728987993138,0.0758735508019413,0.0141355235813729,686,60.193566,24.876357,Kalastajatorpantie
1301132,69590.0670328671,47625.956436615656,46.117941222835064,0.37924392620679226,0.2527204673154654,0.30551723409792786,-17.28110917812887,-0.18972218414438108,260.171778745928,800.3374381405706,975.3081681098656,1.417449647244445,782.203120904258,2168.0682995061197,1899.2232030895948,1.4734594973710307,-3.801248030673337,-0.03875380169240702,1.331,0.9364,10,0.266,3.214,8.038,2,0,1,0,27,0,5,4,0,6,2,5,1,30,3,26,12,6,2.545,-1.214,0.0074270673968525,0.0025728987993138,0.0758735508019413,0.0141355235813729,686,60.193319,24.877151,Kalastajatorpantie
1301133,69590.0670328671,46530.788624437395,49.55703328939337,0.4025076276670155,0.2527204673154654,0.3078919833664018,-17.919114180144287,-0.19746501247162865,260.171778745928,800.3374381405706,975.3081681098656,1.417449647244445,795.2192706623191,2210.7051279015745,1921.1865653217383,1.4732712759674205,-3.7889579219767384,-0.03862605238760522,1.331,0.9364,10,0.266,3.254,8.057,2,0,1,0,27,0,5,4,0,5,2,5,1,32,3,27,11,6,2.502,-1.1709999999999998,0.0074270673968525,0.0025728987993138,0.0758735508019413,0.0141355235813729,686,60.193702,24.876253,Saunalahdentie
1301135,47246.53858909026,45278.55946348109,4.346381927623871,0.04254577446275289,0.3061051572606252,0.31050090537962927,-1.4156957493021367,-0.014258123149352318,752.6771702933252,2196.2950724390917,2124.5296426210652,1.457183194573197,831.1141000912664,2339.8445784506675,2018.851108711843,1.4712205028032423,-0.9541267405734801,-0.009587076917660553,1.394,0.7827,17,0.173,3.467,8.088,4,2,3,0,18,2,15,8,4,4,2,4,0,38,4,24,10,6,2.443,-1.0490000000000002,0.0004516057397492,0.0017152658662092,0.0660116702000643,0.0042631350348574,691,60.197189,24.871448,Tiilipolku
1301136,46953.47666268938,45070.2581216696,4.178406380402649,0.04093468942181165,0.30671667466296354,0.3107222631865059,-1.289121829399811,-0.012975031127397132,764.1430881506518,2218.186803294117,2105.411524725047,1.4597129487844662,837.6575538598987,2356.660505387465,1987.956919707284,1.4722164985489157,-0.8493010217433051,-0.008529281342075524,1.505,0.7206,23,0.218,3.528,8.099,4,2,3,0,21,2,16,8,4,4,2,6,1,40,4,24,11,10,2.484,-0.979,0.0004516057397492,0.0017152658662092,0.0660116702000643,0.0042631350348574,691,60.198077,24.870246,Munkkirinne
1301137,45073.80922364996,45419.62095817107,-0.761370806770024,-0.0076428403067484605,0.31063577818809085,0.30991729327455986,0.23183117855074867,0.002315628646841209,837.4402526206135,2358.01601761687,1982.5580307762066,1.4721722314002048,824.1545121148214,2332.7658503444973,2005.349280015892,1.4703647434919327,0.1229278596533512,0.0012285236522275116,2.165,0.5814,32,0.351,3.94,8.325,4,3,5,1,38,4,22,10,9,3,2,3,0,24,2,13,9,3,1.77,0.395,3.096538924010696e-05,0.0025728987993138,0.0583540114765094,0.003424642407556,688,60.200927,24.862837,Ritokalliontie
1301140,44353.69135355905,45143.52774651277,-1.7496115885953012,-0.017650981949795072,0.3122543193102409,0.31049340292370475,0.5671348795030066,0.005655327243780349,861.0029450003534,2398.0881093890725,1939.2555506565789,1.4752319422643088,834.956536535794,2353.390017921473,1987.338129145501,1.4718346974652476,0.23081700716199696,0.0023055103390372833,2.537,0.5639,41,0.313,3.905,8.321,4,3,6,1,45,5,26,11,10,4,2,3,0,29,2,14,9,3,1.879,0.6579999999999999,3.096538924010696e-05,0.0025728987993138,0.0583540114765094,0.003424642407556,688,60.200391,24.863437,Apajapolku
1301141,44716.24281101703,45537.19093347083,-1.8028080029205058,-0.018192565770933106,0.3107310544563065,0.30967196599246877,0.3420033390634685,0.003414198376615241,830.3130724500081,2246.231019151586,1609.4597605372219,1.4804381744195672,819.5546389896067,2323.9833712026184,2013.0190468683015,1.4696982037583468,0.7307602767531346,0.007281031607558598,3.73,0.4471,59,1.128,3.818,8.335,4,3,7,3,58,8,32,20,11,4,2,3,0,28,3,14,9,3,1.942,1.788,3.096538924010696e-05,0.0025728987993138,0.0583540114765094,0.003424642407556,688,60.198514,24.864993,Tuulaspolku
1301142,44304.98709011011,46884.09715184802,-5.501033865245824,-0.056581291921212244,0.30950962427033657,0.30712675383731625,0.7758589583122152,0.0077286465046104,669.29752726768,1792.3388472829529,1208.0364957390304,1.4803721371819556,780.013594378556,2239.0652277637255,2104.721715041796,1.4625828466392812,1.2162928468326153,0.01208955441693027,4.837,0.418,73,2.143,3.539,8.244,8,3,10,4,79,9,47,25,22,5,2,4,0,26,3,23,8,5,2.103,2.7339999999999995,0.0004516057397492,0.0017152658662092,0.0660116702000643,0.0042631350348574,690,60.195112,24.870582,Laajalahdentie
1301143,49629.7649892671,47752.26139138361,3.93175850352978,0.0385643295453953,0.2974782682408348,0.3052125502469876,-2.534064211938209,-0.02566724556318946,546.2347897146416,1478.1655240839407,1115.6042186361929,1.4810430436003084,773.4038784436494,2189.558583477893,2017.8390388465646,1.46659764230557,0.9849600788959013,0.009801409655015322,4.827,0.5237,68,2.273,3.437,8.181,8,3,11,4,73,9,45,22,24,5,2,4,0,28,3,24,8,5,2.272,2.555,0.0024775789040075,0.0034305317324185,0.0706470957278533,0.0119674025868859,689,60.194506,24.872621,Saunalahdentie
1301144,40227.500511182945,42495.17383885985,-5.336307921167337,-0.05483965869113894,0.3182436825169851,0.31552607528278453,0.8612940251498873,0.008576060492421739,662.4337241045081,1730.6151589514368,1034.185821568685,1.477685075265902,907.6284623319395,2483.3845518897847,1765.960633612282,1.4782241550320456,-0.036468066382790834,-0.000364747175992131,6.979,0.3208,103,3.119,3.305,7.699,6,3,13,4,137,9,68,37,31,4,3,6,1,53,5,27,12,10,3.113,3.866,0.0015260716224955,0.0025728987993138,0.0788493879712107,0.004103249504073,695,60.2019,24.874432,Dosentintie
1301145,44649.908335218366,42638.996201422604,4.716133851501575,0.04608301601971074,0.30815397018550217,0.3151260386812953,-2.2124698184158538,-0.02237312033233665,622.7577151273427,1653.2313684254714,1077.9961239489064,1.480410239362013,891.1314504547095,2447.5566116334835,1762.0192840101286,1.4777945479700092,0.176999664506611,0.001768432046954602,6.968,0.5107,106,3.052,3.267,7.69,11,3,13,5,108,9,70,29,30,4,3,6,1,53,5,28,12,10,3.075,3.893,0.0015260716224955,0.0025728987993138,0.0788493879712107,0.004103249504073,695,60.201432,24.87506,Professorintie
1301146,40396.22911410409,42650.74174632515,-5.285986925222252,-0.054308223408526465,0.31769686113912077,0.3149156098341331,0.8831735290773866,0.008792963630123796,670.9986149993503,1760.5966782087087,1053.9699207629671,1.4770699814300337,875.304484158571,2411.999778988098,1741.5987274166341,1.4772530874042498,-0.012395030734906599,-0.00012395798982320144,6.977,0.3965,96,3.083,3.213,7.66,6,3,13,4,133,9,71,36,31,4,3,6,1,51,5,28,13,10,3.033,3.944,0.0015260716224955,0.0025728987993138,0.0788493879712107,0.004103249504073,695,60.201122,24.875988,Professorintie
1301147,42121.28302579787,42682.57817220157,-1.3150450849973676,-0.013237683639776631,0.31380284955859383,0.31539560142388323,-0.5050012930106731,-0.005062807338197677,643.9079485683723,1700.56045117746,1066.1876516352206,1.4791084660251435,860.2654418836515,2364.4764514280214,1767.1681210128684,1.4781575709189985,0.06432975244674351,0.0006430906973111419,6.68,0.4543,99,3.776,3.167,7.771,11,3,13,5,115,9,72,33,32,4,3,7,2,54,5,31,15,11,2.987,3.693,0.005728538127437,0.0025728987993138,0.0758537391821745,0.0057844670517027,696,60.198302,24.876747,Laajalahden aukio
1301148,40928.285156833714,41158.13128340388,-0.5584464585807138,-0.005600116005225456,0.31616483374952686,0.31742293650243114,-0.39634903727085957,-0.003971365817062215,657.574980403567,1739.025489267012,1092.4436858375664,1.4789909537261094,800.721747492459,2195.2853014804773,1507.2945433552845,1.4768529909648138,0.14476476496817198,0.0014466008179966573,6.365,0.536,97,2.011,2.848,7.557,9,3,12,5,96,9,69,27,30,6,3,11,4,59,6,33,17,13,3.373,2.992,0.0285021506230359,0.0034305317324185,0.0780811336199255,0.0035172538683114,701,60.197065,24.88267,Munkkin. puistotie
1301149,42360.77520083557,40783.25469636063,3.868059369513025,0.03795124781448744,0.31354157087018064,0.3177775945790967,-1.3330152223371112,-0.013419796239403366,667.267260530283,1748.1175107877705,1148.6493854047671,1.4831114212950622,750.3315438467389,2047.8619316448237,1388.5132730305495,1.477211850146042,0.39937204324734643,0.003985766700648364,7.301,0.6848,113,4.21,2.716,7.507,15,4,16,6,121,12,109,32,57,8,3,9,4,58,7,32,17,8,3.414,3.887,0.0383125935446556,0.006861063464837,0.0819350888825082,0.0258290235714408,702,60.19575,24.88538,Munkkiniemen aukio
1301153,49622.461515237,45468.00750828323,9.137092726565864,0.08743463739582533,0.2974965891780714,0.31032222933592524,-4.133007224554964,-0.04220844712408297,546.6159896730683,1479.1665309765444,1116.1096397368358,1.4810458333944143,828.9867969667584,2326.848943678931,2032.8574460573016,1.4712279403965005,0.6673264372118878,0.006651096709229671,4.839,0.5179,70,1.907,3.372,8.062,8,3,11,4,73,9,45,22,24,5,2,4,0,37,3,24,9,6,2.403,2.4360000000000004,0.0024775789040075,0.0034305317324185,0.0706470957278533,0.0119674025868859,689,60.195947,24.873401,Tiilimäki
1301158,42206.701941073785,40582.199751712535,4.002991950412194,0.03924948149343214,0.3154718032665995,0.31707673729345454,-0.506165807228442,-0.005074511655478298,716.7839397236982,1818.0903338805554,1173.0654723104021,1.4877616016509507,807.1489178191309,2233.558382850358,1379.3776682033115,1.4698713237816494,1.2171322468740757,0.012097847514189962,10.805,0.6751,143,5.838,2.896,7.333,28,5,29,7,226,19,186,56,97,4,4,12,2,63,5,40,21,17,3.57,7.234999999999999,0.0107931215298597,0.0025728987993138,0.0854414287155685,0.0091021187134965,698,60.20188,24.88185,Niemenmäki
1301160,42766.69149159104,40722.42605021579,5.019999149496678,0.04898061412313266,0.3137445414652967,0.3171203478625622,-1.0645190130557585,-0.010702255509533737,704.3756775536386,1864.9600159867384,1207.9518558538944,1.4805314813054744,772.1249757355633,2143.4894594984485,1386.793225336376,1.472032683008087,0.577351195764227,0.005756909111315865,3.354,0.3708,34,0.948,2.678,7.343,4,3,7,3,63,7,44,22,13,5,4,13,4,61,7,38,19,12,3.321,0.0329999999999999,0.0027745239105204,0.0008576329331046,0.0787211862700177,0.0,704,60.198389,24.885561,Rakuunantie 8
1301171,42039.657781673945,41043.74824225396,2.4264585523276065,0.023974877541916153,0.31531798876679423,0.3174878398383405,-0.683443836038294,-0.006857900093853493,703.9948344910151,1838.5878566491083,1183.0603901052643,1.4825750813311651,780.8563842987088,2138.6839028140353,1465.8385351591135,1.47697225411327,0.379345461791288,0.003786277613644226,7.77,0.7168,119,4.612,2.812,7.556,15,4,20,7,136,13,112,37,59,6,3,11,4,54,6,32,17,12,3.387,4.382999999999999,0.0285021506230359,0.0034305317324185,0.0780811336199255,0.0035172538683114,701,60.19645,24.883458,Munkkin. puistotie
1301212,45061.64913666061,41067.608490357125,9.725525281661602,0.09281183683072007,0.30894758180380083,0.3173831823558833,-2.657859968970756,-0.02693819671011848,712.8770614010763,1832.0403896564358,1318.7119071243796,1.489649894085897,774.8904076144078,2121.311233787973,1460.9936395179036,1.4772248355772764,0.841108151540468,0.008375905477320401,7.811,0.6206,109,4.366,2.759,7.544,18,5,23,7,145,15,143,40,100,8,3,10,4,55,6,31,17,9,3.325,4.486,0.0383125935446556,0.006861063464837,0.0819350888825082,0.0258290235714408,702,60.19575,24.8846,Munkkiniemen aukio
1301213,42138.27440511761,40762.196997458734,3.3758666338437755,0.03320135071935409,0.31562020734292534,0.3177470360013485,-0.6693464981414172,-0.006715966683922898,692.8275527380792,1798.5097248601007,1180.3298719838076,1.4846514364853947,741.4850445551496,2023.2297537833529,1370.4594265329697,1.477217371985746,0.5032478388509235,0.00501985779334914,7.882,0.7343,126,4.138,2.707,7.494,17,6,24,9,139,14,134,39,67,8,3,9,4,56,7,33,17,9,3.402,4.48,0.0383125935446556,0.006861063464837,0.0819350888825082,0.0258290235714408,702,60.19588,24.88551,Munkkiniemen aukio
1301214,70954.37064899341,48918.68571997473,45.04553751741731,0.3718775589727823,0.24945471053148616,0.30242417484743117,-17.51495704424667,-0.19255320658985578,230.35896098667226,715.2526686453353,903.0408836647917,1.4093348573391626,757.0850634712835,2079.824294860164,1787.7817854362038,1.4759519641863066,-4.513501012471636,-0.04618532035369159,1.601,0.8602,19,0.486,3.188,8.058,2,0,1,0,27,0,5,4,0,7,2,5,1,29,3,26,10,6,2.545,-0.944,0.0074270673968525,0.0025728987993138,0.0758735508019413,0.0141355235813729,686,60.19223,24.87814,Saunalahti
1301215,41813.55865792706,46017.38919621873,-9.135308655531253,-0.0957986943189561,0.3162031466656862,0.30878740382431724,2.401569089129076,0.02373184963594411,708.743650727826,1829.7640409509563,1171.4626251265895,1.4842944435813161,803.130059904215,2187.247772509422,1768.408312892431,1.4793754740045792,0.3325031179151243,0.0033195154861657386,8.013,0.6593,111,4.105,3.068,7.948,17,6,24,9,156,13,137,41,68,7,2,5,1,34,4,27,12,6,2.735,5.2780000000000005,0.0069759907287862,0.0017152658662092,0.0757745960568459,0.005926722075398,687,60.192436,24.880264,Saunalahti
1301299,41751.8049309605,40939.61148396883,1.9838816675378228,0.019644591941974685,0.31619053759674326,0.317580775918617,-0.4377589663141321,-0.0043871993639099036,752.5659449488804,1928.7998686629862,1197.2397241438557,1.483658928636598,769.4723119118423,2105.7678080207866,1436.365649623248,1.4769502930136347,0.4542221667646454,0.004531936910811035,8.012,0.6139,110,4.05,2.752,7.536,15,4,19,6,173,12,121,42,58,8,3,10,4,58,6,32,18,11,3.413,4.599,0.0383125935446556,0.006861063464837,0.0819350888825082,0.0258290235714408,702,60.19581,24.8847,Munkkiniemen aukio
1301450,41909.472831483865,41096.78616156287,1.977494460822548,0.019581960410077644,0.31477322232662025,0.31742565978781406,-0.8356090251074403,-0.00839119808617344,707.2560218091892,1876.334145717468,1225.795041801738,1.480619506018498,791.1001999328839,2169.457019571616,1485.3951035424996,1.4767102326784889,0.2647285332964943,0.0026437874450594293,5.393,0.6549,77,1.828,2.835,7.56,9,3,11,5,85,9,60,25,29,6,3,11,4,57,6,33,17,13,3.379,2.014,0.0285021506230359,0.0034305317324185,0.0780811336199255,0.0035172538683114,701,60.19678,24.88296,Munkkin. puistotie
1301451,42273.05939272087,41014.17304109165,3.069393476172137,0.030232298461673038,0.3148397536119275,0.31753754481596885,-0.8495975509305108,-0.008532272038396125,688.8891693006972,1799.1399473112283,1171.7211703682924,1.48321354932623,787.3793980834929,2158.128185891388,1469.2509763461699,1.4765996178791667,0.4479163726564413,0.00446916212746505,7.195,0.7346,104,3.769,2.822,7.551,16,5,20,6,132,13,121,37,67,6,3,11,4,57,6,33,18,13,3.407,3.788,0.0285021506230359,0.0034305317324185,0.0780811336199255,0.0035172538683114,701,60.19673,24.88321,Munkkin. puistotie
