stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,Unnamed: 27,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,weighted_gini_walk,weighted_gini_multi,weighted_net_income_hh_walk,weighted_net_income_hh_multi
5489,2.817,0.0357,34,0.641,6.408,7.128,1,9,21,3,66,4,27,13,17,1,8,19,3,55,3,28,14,18,3.05,-0.2329999999999996,6310,Centro De Transfusiones,40.39638,-3.61546,502,6.516766578251093e-06,0.0009713453132588,0.0849562634098036,0.0008033019914616,28.814581,28.761399,40648.0,39413.0
5490,3.129,0.2667,35,0.631,6.059,6.733,1,14,22,3,103,6,35,21,21,1,7,19,3,81,3,30,11,16,2.961,0.1680000000000001,6311,Cordel De Pavones - Pinillas,40.39867,-3.61911,521,9.63524765481384e-06,0.0014570179698882,0.0849422442244224,0.0001747199668539,29.867534,29.072898,38965.0,36310.0
5491,3.662,0.3518,40,1.253,6.118,6.57,2,20,27,3,111,7,39,26,30,2,10,21,3,83,4,35,16,21,3.028,0.6339999999999999,6312,Cordel De Pavones - Juglares,40.40147,-3.61792,518,1.2845776020233124e-05,0.0014570179698882,0.0839585711955635,0.0001503583301549,29.728898,29.291881,35562.0,34696.0
5500,3.878,0.5592,56,0.56,4.795,3.684,14,67,81,17,61,24,296,48,155,6,44,55,15,48,18,185,35,126,3.241,0.637,6313,Reina Victoria,40.44605,-3.71452,1808,3.9249645455587215e-05,0.0024283632831471,0.0909090909090909,0.012748996447938,34.937281,35.055944,52203.0,49806.0
5505,3.504,0.4504,54,0.697,1.657,4.587,48,69,117,5,83,40,913,44,122,82,83,160,5,63,57,1355,43,168,3.477,0.0270000000000001,6314,Plaza Mayor,40.41379,-3.70723,1875,0.0004013234663351,0.0024283632831471,0.1035037450359422,0.0039253705888274,38.012626,35.588205,35859.0,39074.0
5506,3.449,0.6906,36,0.869,4.4,7.993,7,40,34,3,69,16,88,34,28,5,47,42,3,82,18,108,33,46,3.478,-0.0290000000000003,6315,Vía Carpetana - La Campana,40.39444,-3.73882,1206,2.7992858556875465e-05,0.0009713453132588,0.0918130741104075,0.0012618053321821,33.162328,32.680343,28247.0,29198.0
5507,5.608,0.3224,88,1.306,2.155,5.971,50,103,156,6,153,38,520,76,183,22,50,81,6,105,19,196,46,91,3.415,2.193,6316,Pirámides,40.40198,-3.71417,1821,0.0002949896104606,0.0029140359397765,0.1053035339845548,0.0116716522788737,31.731734,32.460225,40590.0,38249.0
5510,3.973,0.5898,45,1.069,4.838,2.99,2,73,46,3,88,23,90,46,83,3,57,32,2,67,18,62,45,54,3.472,0.5009999999999999,6317,Ascao,40.43023,-3.64122,1139,2.821622773757874e-07,0.0014570179698882,0.0667466286307053,0.0007865178093347,32.192552,32.054186,31088.0,30766.0
5511,4.864,0.3838,63,0.863,0.7,3.953,106,108,142,5,51,48,1249,46,189,65,50,69,1,24,22,701,18,74,3.115,1.7489999999999997,6318,Museo Del Prado - Jardín Botánico,40.41304,-3.69283,773,0.0057980788609006,0.0014570179698882,0.1183061365203401,3.742300301387404e-05,38.658191,38.086172,42854.0,46184.0
5512,7.251,0.1827,98,5.863,1.932,6.327,31,94,96,2,231,25,300,86,127,10,36,28,2,80,10,123,26,44,2.932,4.319000000000001,6319,Plaza De Italia,40.38992,-3.69248,1449,0.0007985202024245,0.0009713453132588,0.108454042665262,0.0,31.141948,31.628351,41364.0,38104.0
5514,1.648,0.5225,20,0.127,3.62,2.754,9,42,36,5,26,14,174,16,78,28,93,85,23,42,27,517,55,212,3.5,-1.852,6320,Álvarez De Castro - José Abascal,40.43833,-3.70255,1773,3.649816594069679e-05,0.0009713453132588,0.0884108377345528,0.0001392424435851,36.51415,36.031819,53536.0,47412.0
5515,4.994,0.6676,60,1.267,10.532,6.125,0,14,29,5,99,3,101,29,37,0,4,11,2,46,3,33,12,18,2.911,2.083,6321,Alcalá Zamora - Isabel De Valois,40.49846,-3.6553,884,7.688586366520578e-05,0.0014570179698882,0.075454412195837,0.0001348924823774,30.023782,29.255543,61585.0,58777.0
5516,4.525,0.4713,45,1.47,10.498,6.091,0,12,24,5,82,3,74,23,30,0,4,14,2,49,3,35,13,18,2.953,1.5720000000000005,6322,Alcalá Zamora - Isabel De Valois,40.4982,-3.65558,884,7.688586366520578e-05,0.0014570179698882,0.075454412195837,0.0001348924823774,29.944723,29.567678,61294.0,58313.0
5517,5.191,0.5518,71,2.431,10.66,6.272,0,16,28,5,103,3,114,29,42,0,4,14,3,49,2,43,12,21,3.246,1.945,6323,Sanchinarro,40.50024,-3.65808,882,0.0003171943071643,0.0014570179698882,0.0808116488088229,0.0006807420843925,30.031648,29.177799,62611.0,58929.0
5518,4.54,0.5332,45,1.062,10.624,6.238,0,13,26,5,84,3,85,26,33,0,4,14,3,50,2,44,13,22,3.252,1.2880000000000005,6324,Alcalá Zamora - María Tudor,40.49997,-3.65841,882,0.0003171943071643,0.0014570179698882,0.0808116488088229,0.0006807420843925,29.987179,29.374661,62452.0,58778.0
5520,2.609,0.6067,27,0.463,9.834,5.44,0,6,15,4,47,3,42,12,21,0,10,23,5,53,4,56,15,25,2.99,-0.3810000000000002,6325,Ana De Austria - Princesa De Éboli,40.49279,-3.65934,935,0.0001032500114035,0.0009713453132588,0.0796580006190034,0.0001175745727857,29.492737,30.144438,56103.0,58884.0
5521,4.696,0.5312,78,1.683,8.064,4.107,5,47,54,8,70,16,239,36,89,3,16,28,3,39,9,78,13,25,2.469,2.227,6326,Castellana - Hospital La Paz,40.47985,-3.68583,2091,0.1801227190575485,0.003399708596406,0.1186469978103031,0.0299400416506719,31.931913,34.204147,45989.0,45589.0
5522,1.883,0.3485,17,0.331,3.0,4.386,16,45,57,5,20,8,255,26,82,43,65,106,5,43,24,654,38,150,3.166,-1.283,6327,Templo De Debod,40.42515,-3.71617,1840,5.0969316545620654e-05,0.0014570179698882,0.0976801556051046,0.0018715348409139,37.430077,36.814649,48193.0,54145.0
5523,5.243,0.7074,74,1.254,8.608,5.803,5,51,32,7,163,14,110,48,104,3,38,20,4,120,8,50,31,56,3.411,1.8320000000000003,6328,Herrera Oria - Isla De Arosa,40.48131,-3.71987,2027,0.0077895871294356,0.0029140359397765,0.0979916238339996,0.0432590859294488,30.16072,29.874207,45918.0,47332.0
5524,4.263,0.2956,60,1.337,5.45,3.018,10,95,125,9,75,31,424,46,227,9,75,117,7,74,31,312,39,206,3.509,0.754,6329,Francos Rodríguez - Estrecho,40.45513,-3.70392,1817,0.0001581679051285,0.0019426906265177,0.0912879627577033,0.0103253984056639,34.697711,35.287589,39976.0,44636.0
5528,1.205,0.4739,11,0.244,11.306,8.852,0,1,3,0,6,0,6,4,0,0,0,2,0,4,0,7,1,0,1.892,-0.6869999999999998,6330,Fermina Sevillano - Octubre,40.44661,-3.56667,197,1.5855110201120035e-10,0.0009713453132588,0.0484504788573311,0.0004854366640849,36.04019,36.090938,47428.0,47373.0
5529,1.366,0.6367,18,0.129,10.936,8.567,0,1,3,0,7,0,9,4,1,0,1,3,0,6,0,7,4,0,1.909,-0.5429999999999999,6331,Fin De Semana,40.44401,-3.57,193,5.3986832018865294e-11,0.0009713453132588,0.0462146207887235,2.359925445235334e-07,35.933098,35.905626,47190.0,46841.0
5531,3.023,0.7843,28,0.64,9.708,11.316,2,16,16,3,66,2,43,17,10,1,10,10,1,41,1,21,9,7,2.896,0.1270000000000002,6332,Las Suertes - Gran Vía Del Sureste,40.36304,-3.59087,153,1.2903324988624064e-13,0.0009713453132588,0.043755445523514,0.0006483108518968,30.039774,28.917417,36055.0,38279.0
5535,2.95,0.2573,43,0.508,11.179,7.015,0,12,13,1,61,1,81,18,21,0,11,10,1,55,1,73,14,21,2.697,0.2530000000000001,6336,Castiello De Jaca - Berdún,40.5076,-3.67793,841,0.0011098344434534,0.0014570179698882,0.0876393972929258,0.0042751221911333,28.91379,28.560012,58075.0,58387.0
5536,3.395,0.7139,33,0.949,9.408,11.035,2,20,17,3,75,3,45,20,13,1,10,10,1,45,1,24,9,7,3.032,0.363,6337,Las Suertes - Antonio Gades,40.3645,-3.59385,159,7.090562858442728e-13,0.0014570179698882,0.0457453899133525,0.003550232507721,29.835219,28.785912,36322.0,38414.0
5540,2.529,0.7929,37,0.514,2.207,4.779,3,38,32,3,99,15,63,23,39,4,45,34,4,96,14,69,30,41,2.774,-0.2450000000000001,6338,Alfonso XIII - Peña Prieta,40.40177,-3.66465,1682,4.943545399974407e-06,0.0014570179698882,0.0828771534374496,0.0022432970202961,32.635722,32.300805,33463.0,32151.0
5541,2.289,0.6952,27,0.405,2.424,4.848,3,34,31,1,86,12,55,22,41,4,42,33,2,99,20,56,33,36,2.937,-0.6479999999999997,6339,Santa Marta - Alfonso XIII,40.4014,-3.66213,1687,1.125452402720774e-06,0.0009713453132588,0.076814027233725,0.0,32.520559,31.512413,32031.0,31379.0
5542,2.827,0.4405,38,0.445,2.326,3.216,42,74,89,18,31,31,686,47,206,75,107,147,19,38,46,1350,58,286,3.636,-0.8090000000000002,6340,Tribunal,40.42642,-3.70068,1826,3.0847330492492454e-05,0.0009713453132588,0.0878225634463638,0.0,38.988292,38.9089,48532.0,54552.0
5545,3.272,0.4939,34,0.928,6.758,2.34,3,34,15,2,60,12,31,45,20,1,26,10,3,52,8,18,31,10,3.395,-0.1230000000000002,6343,Junta Municipal De Hortaleza,40.463,-3.65764,917,2.075159567114416e-06,0.0019426906265177,0.0667012212899672,0.0039135090869845,33.601071,31.045583,48047.0,42257.0
5547,3.382,0.631,44,0.759,8.676,4.645,2,21,19,2,62,8,80,28,21,1,10,11,4,47,5,29,17,6,2.919,0.4630000000000001,6344,Ribera Del Loira - Ribera Del Sena,40.46852,-3.62612,564,1.9826475871522824e-05,0.0014570179698882,0.07958103041781,0.0132876578809837,28.832835,29.443635,42342.0,41287.0
5548,2.556,0.6583,35,0.635,8.696,4.631,1,12,9,2,42,7,54,18,12,1,11,11,4,51,6,27,18,5,3.01,-0.4539999999999997,6345,Tomás Redondo - Ribera Del Loira,40.46931,-3.62706,564,1.9826475871522824e-05,0.0014570179698882,0.07958103041781,0.0132876578809837,28.945499,29.095787,41225.0,41786.0
5549,5.442,0.2239,81,1.904,3.822,7.881,6,90,51,2,196,35,144,77,70,3,57,29,1,138,24,60,44,37,3.487,1.955,6346,Camino Viejo Leganés - Valle De Oro,40.38773,-3.72687,1194,0.0002192071011229,0.0019426906265177,0.0905612244897959,0.0016454702935709,33.196561,33.164516,28468.0,28319.0
5550,5.864,0.2695,101,2.008,4.031,8.005,6,98,52,2,203,36,151,83,75,4,63,42,1,122,24,104,52,53,3.624,2.24,6347,Oporto,40.38838,-3.73035,1211,0.0002325085120595,0.0029140359397765,0.0913770913770913,0.0078090496307463,33.319849,33.289568,28114.0,28120.0
5558,2.047,0.5186,18,0.415,0.824,5.246,8,26,26,2,77,6,89,10,36,25,53,64,1,79,10,223,37,80,3.138,-1.0909999999999995,6348,Ramírez De Prado - General Lacy,40.39989,-3.69137,1640,0.0009246646717922,0.0009713453132588,0.1107406013015651,0.0011288579581872,31.572631,31.397007,40878.0,43535.0
5560,3.886,0.5231,47,0.808,3.218,7.164,8,71,56,2,137,29,118,51,75,8,53,55,2,125,22,80,46,52,3.627,0.2590000000000003,6349,General Ricardos - Camino Viejo Leganés,40.39381,-3.72335,1223,8.766439084622337e-06,0.0014570179698882,0.0804579735063108,0.0008755767196194,33.26339,33.393321,29876.0,28441.0
5561,6.862,0.648,76,6.699,5.993,7.725,4,50,43,1,158,22,99,63,55,2,13,16,2,60,4,39,23,26,2.919,3.943,6350,Democracia - Arboleda,40.38415,-3.62578,303,0.0006963262471246,0.0043710539096648,0.1086199620173032,0.0622229951302146,29.212947,29.215708,29055.0,30719.0
5562,7.805,0.5652,80,12.478,6.006,7.731,5,65,62,3,186,25,132,82,100,1,8,14,2,37,2,33,11,24,1.996,5.808999999999999,6351,Democracia - Arboleda,40.38416,-3.6256,303,0.0006963262471246,0.0043710539096648,0.1086199620173032,0.0622229951302146,29.411682,29.341792,29322.0,33033.0
5564,1.393,0.6239,11,0.149,1.821,2.949,29,40,43,7,16,16,435,28,91,60,81,85,10,32,38,962,38,184,3.691,-2.298,6352,Bárbara De Braganza,40.4235,-3.69231,1473,0.0008892948376566,0.0009713453132588,0.1088611610447287,0.0010999585859459,41.753871,39.880961,60076.0,55113.0
5566,6.955,0.5202,76,3.969,1.723,5.387,33,96,91,7,217,27,283,74,109,6,24,22,4,84,5,66,9,25,2.386,4.569,6353,Ombú - Acanto,40.39612,-3.67546,1664,1.3188170255894704e-05,0.0004856726566294,0.0884412181607319,0.0,32.322207,32.437545,37886.0,37114.0
5568,4.393,0.6922,82,0.797,2.084,4.076,85,119,190,13,50,44,1550,64,271,91,93,180,4,43,55,1636,55,219,3.345,1.0479999999999996,6354,Callao,40.42035,-3.70725,1841,0.0008268981938355,0.0014570179698882,0.1132687864451534,0.022962861898651,39.453072,38.442315,40088.0,46136.0
5569,4.535,0.6683,84,0.839,2.074,4.091,86,119,190,13,53,44,1552,64,273,91,91,179,3,44,55,1639,54,219,3.376,1.1590000000000005,6355,Callao,40.42018,-3.7073,1841,0.0008268981938355,0.0014570179698882,0.1132687864451534,0.022962861898651,39.436684,38.419009,40241.0,46128.0
5570,4.819,0.6042,89,0.878,2.059,4.077,88,129,201,15,53,52,1618,73,295,92,93,180,3,44,56,1656,55,221,3.347,1.472,6356,Callao,40.42017,-3.70707,1841,0.0008268981938355,0.0014570179698882,0.1132687864451534,0.022962861898651,39.491569,38.449077,39938.0,47571.0
5571,4.903,0.6398,86,0.908,2.041,4.063,90,126,201,13,67,54,1641,68,277,92,91,178,3,43,56,1663,55,223,3.356,1.5469999999999997,6357,Callao,40.42014,-3.70681,1841,0.0008268981938355,0.0014570179698882,0.1132687864451534,0.022962861898651,39.532173,38.319525,39739.0,45895.0
5572,4.393,0.6922,82,0.797,2.191,4.117,85,119,190,13,50,44,1550,64,271,80,89,173,4,48,52,1544,52,211,3.428,0.965,6358,Callao,40.42082,-3.70842,1841,0.0008268981938355,0.0014570179698882,0.1132687864451534,0.022962861898651,39.202462,38.442315,41725.0,46136.0
5573,5.162,0.7122,106,1.179,2.202,4.092,90,124,199,15,58,45,1589,70,290,80,89,174,7,46,52,1547,53,211,3.439,1.723,6359,Callao,40.42106,-3.70829,1841,0.0008268981938355,0.0014570179698882,0.1132687864451534,0.022962861898651,39.208541,38.230688,41919.0,46595.0
5574,2.006,0.7848,23,0.194,10.101,7.689,0,2,7,0,16,0,14,5,4,1,3,6,1,15,0,39,5,9,2.559,-0.5530000000000004,6360,Nanclares De Oca - Arcaute,40.44346,-3.58037,209,4.221510963030652e-06,0.0014570179698882,0.0681742930931726,0.0087081248929183,34.574932,33.682005,43799.0,42680.0
5591,4.341,0.4741,56,0.934,4.769,3.165,9,71,76,14,74,30,272,50,145,9,61,80,13,65,27,252,43,144,3.571,0.77,6361,Cruz Roja,40.44781,-3.7082,1811,0.0008592880956701,0.0014570179698882,0.1058884031884803,0.021132506804521,35.156832,35.153877,47626.0,48634.0
5592,2.512,0.0492,29,0.631,11.154,7.542,0,13,10,0,44,2,52,14,22,0,10,10,0,40,2,47,16,20,2.432,0.08,6362,Playa De Zarauz,40.47313,-3.5903,228,0.0002301663420571,0.0009713453132588,0.0819143857415658,0.0,30.59017,30.211215,44266.0,43014.0
5593,2.532,0.4346,30,0.382,11.161,7.546,0,13,10,0,49,2,55,19,24,0,10,10,0,39,2,47,16,20,2.416,0.1160000000000001,6363,Playa De Zarauz,40.47326,-3.59033,228,0.0002301663420571,0.0009713453132588,0.0819143857415658,0.0,30.542715,30.549273,44238.0,46348.0
5594,4.335,0.2402,44,1.285,7.514,4.033,2,11,13,2,61,6,67,23,19,1,4,6,0,36,3,29,12,11,2.827,1.508,6364,Avenida De Los Andes - Abelias,40.4535,-3.62496,549,0.0063386682352103,0.0009713453132588,0.1010949084303039,0.0077936105514351,38.91825,33.188224,80876.0,61336.0
5595,4.02,0.5131,41,0.828,7.526,4.027,1,10,15,1,62,7,71,13,32,1,4,6,1,39,3,29,12,11,2.816,1.2039999999999995,6365,Avenida De Los Andes - Abelias,40.45379,-3.62512,549,0.0063386682352103,0.0009713453132588,0.1010949084303039,0.0077936105514351,38.7865,36.790298,80280.0,65108.0
5597,7.21,0.5335,112,3.298,4.045,4.199,41,85,120,19,76,26,709,65,210,12,62,67,14,25,12,267,37,131,3.182,4.0280000000000005,6366,Moncloa,40.43581,-3.71929,1850,4.284226535472998e-05,0.0058280718795531,0.0938896488828089,0.0525718108136143,35.634687,36.098079,54974.0,53197.0
5598,2.933,0.5396,55,0.607,9.285,9.432,0,7,8,3,56,3,10,20,16,0,8,9,4,59,3,10,23,16,3.282,-0.3490000000000002,6367,Arroyo Pozuelo - Húmera,40.45236,-3.78193,94,9.29127136625822e-09,0.0014570179698882,0.0614461786385747,0.0014411063137967,35.619169,35.47955,66399.0,64319.0
5599,3.614,0.3676,61,0.813,9.308,9.473,0,8,8,3,56,3,10,25,16,0,8,9,4,60,3,12,23,19,3.284,0.33,6368,Arroyo Pozuelo - Húmera,40.45213,-3.78244,94,9.29127136625822e-09,0.0014570179698882,0.0614461786385747,0.0014411063137967,35.495993,36.311437,66326.0,66712.0
5600,6.708,0.2193,108,2.282,4.11,8.058,8,101,61,4,242,40,168,96,84,5,67,45,1,126,24,118,55,54,3.845,2.863,6369,Oporto,40.38849,-3.73151,1211,0.0002325085120595,0.0029140359397765,0.0913770913770913,0.0078090496307463,33.309094,33.041527,28006.0,28734.0
5601,5.805,0.2925,108,2.371,4.116,8.064,6,93,50,2,200,37,147,83,72,5,67,45,1,127,24,118,55,54,3.853,1.9519999999999995,6370,Oporto,40.38846,-3.73157,1211,0.0002325085120595,0.0029140359397765,0.0913770913770913,0.0078090496307463,33.305281,33.21463,28014.0,28248.0
5602,7.296,0.3183,123,3.246,6.596,2.896,12,100,121,18,111,31,441,61,207,6,63,78,9,61,13,279,30,123,3.756,3.5400000000000005,6371,Plaza Castilla,40.46668,-3.68928,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.098356,35.137367,48977.0,49369.0
5603,6.885,0.2735,119,3.033,6.655,2.93,11,95,121,14,107,28,410,60,195,6,60,71,6,61,13,267,30,115,3.584,3.301,6372,Plaza Castilla,40.46721,-3.68892,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.111477,34.868166,49163.0,47942.0
5604,6.879,0.2941,118,3.062,6.67,2.941,11,95,121,14,107,28,410,60,195,6,60,67,6,58,13,258,32,108,3.548,3.3309999999999995,6373,Plaza Castilla,40.46734,-3.68888,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.214326,34.867565,50088.0,47935.0
5605,6.879,0.2941,118,3.062,6.694,2.959,11,95,121,14,107,28,410,60,195,6,57,66,6,57,13,253,32,106,3.498,3.381,6374,Plaza Castilla,40.46756,-3.68881,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.166408,34.867565,49857.0,47935.0
5606,6.922,0.2655,121,3.207,6.713,2.973,11,96,122,14,107,28,410,61,195,6,56,66,7,59,12,254,32,105,3.495,3.427,6375,Plaza Castilla,40.46773,-3.68877,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.049294,34.842183,49145.0,48025.0
5607,6.882,0.2921,119,3.062,6.738,2.992,11,95,121,14,107,28,410,60,195,6,57,65,7,60,13,248,32,106,3.497,3.385,6376,Plaza Castilla,40.46795,-3.68871,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.052756,34.867494,49137.0,47935.0
5608,6.922,0.2962,120,3.099,6.752,3.003,11,95,121,14,107,28,410,60,195,6,55,63,7,56,13,236,31,101,3.451,3.471,6377,Plaza Castilla,40.46808,-3.68867,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.101141,34.865954,49715.0,47936.0
5609,6.922,0.2962,120,3.099,6.767,3.014,11,95,121,14,107,28,410,60,195,6,53,62,6,53,13,233,29,100,3.395,3.527,6378,Plaza Castilla,40.46821,-3.68863,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.083129,34.865954,49724.0,47936.0
5610,6.972,0.2908,119,3.083,6.782,3.025,11,95,121,14,110,28,410,60,195,5,51,60,6,54,13,232,29,99,3.352,3.620000000000001,6379,Plaza Castilla,40.46835,-3.68859,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.080753,34.800166,49877.0,48049.0
5611,7.282,0.2174,123,3.026,6.708,2.982,11,102,126,14,114,28,417,63,208,6,58,69,7,59,12,255,31,108,3.5,3.782,6380,Plaza Castilla,40.46769,-3.68906,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,36.0546,34.201584,48953.0,47971.0
5612,7.361,0.3093,123,3.654,6.741,3.007,11,97,124,14,111,30,416,61,197,6,57,68,7,63,12,257,32,105,3.526,3.835,6381,Plaza Castilla,40.46798,-3.68899,2108,0.2368874327432232,0.0048567265662943,0.1195563813726628,0.0492575614871302,35.920486,34.791373,48234.0,47215.0
5613,6.558,0.4548,83,3.168,4.176,1.75,31,122,82,23,63,40,770,83,176,7,59,28,12,34,15,240,52,70,3.349,3.209,6382,Nuevos Ministerios Cercanías,40.44483,-3.69174,1798,0.0785932495431725,0.0048567265662943,0.1447248190061151,0.3626547536588568,38.234313,39.458904,62871.0,64709.0
5617,8.027,0.6225,96,6.26,8.241,5.23,2,31,30,0,134,14,95,57,38,2,10,11,0,58,6,9,19,4,3.004,5.023,6383,Canillejas,40.44944,-3.6097,788,0.1973309570758687,0.0072850898494414,0.1249393203883495,0.1869085452238086,33.264694,31.322654,45897.0,46655.0
5618,5.482,0.1946,103,2.136,1.979,2.594,27,117,87,23,112,30,514,60,188,11,76,45,15,74,18,374,30,107,3.477,2.0050000000000003,6384,O Donnell - Narváez,40.42144,-3.67561,1465,0.0083092099154579,0.0024283632831471,0.1183265329578759,0.00229171820953,37.329807,35.978002,58108.0,56746.0
5619,5.915,0.249,131,2.25,1.997,2.57,23,129,92,26,112,31,571,64,189,12,79,49,15,74,19,383,31,110,3.549,2.366,6385,O Donnell - Narváez,40.42166,-3.67563,1465,0.0083092099154579,0.0024283632831471,0.1183265329578759,0.00229171820953,37.348923,36.408695,57877.0,56534.0
5620,7.506,0.5915,132,2.952,2.391,2.599,58,158,136,23,147,41,1132,79,245,7,70,47,11,82,14,262,34,95,3.333,4.173,6386,Metro O Donnell,40.42124,-3.66828,1611,0.0234285418678608,0.0063137445361826,0.1336492275736726,0.1954842172844038,35.166877,36.315516,53758.0,54072.0
5621,1.966,0.7942,14,0.139,4.405,2.316,2,49,38,2,42,14,78,24,78,3,73,62,1,77,18,100,52,102,3.507,-1.541,6387,Hermanos Machado - San Juan De La Cuesta,40.43209,-3.64918,1985,8.115790262377413e-07,0.0009713453132588,0.0720181881776845,0.0001963574742082,32.277852,33.267741,32288.0,33017.0
5623,3.022,0.2783,27,0.641,1.433,5.759,18,49,56,2,125,13,127,57,75,33,69,85,1,98,18,237,57,125,3.594,-0.5720000000000001,6388,Santa María De La Cabeza - Puente Praga,40.39832,-3.70195,1632,0.0033101342641113,0.0019426906265177,0.1093061527844136,0.0007367559427313,31.655389,31.054326,39939.0,39456.0
5624,3.639,0.7191,40,0.512,2.793,6.752,9,63,67,5,122,25,115,51,71,6,47,57,2,127,18,88,44,59,3.718,-0.0790000000000001,6389,General Ricardos - Iglesia,40.39608,-3.71924,1163,1.058265136254516e-05,0.0009713453132588,0.0882025359835503,0.0019128154591097,32.675819,33.086469,33441.0,31201.0
5625,3.688,0.6356,36,0.674,3.0,6.962,10,59,75,7,137,22,130,49,84,8,48,53,2,129,20,86,41,65,3.685,0.0030000000000001,6390,General Ricardos - Comandante Fontanes,40.39479,-3.72112,1219,3.31215102356856e-06,0.0009713453132588,0.0816836593009878,0.0010351801631417,33.026309,32.688294,31193.0,34667.0
5626,5.571,0.4245,68,1.538,1.877,2.828,93,128,124,15,54,56,1517,55,236,51,74,66,11,29,34,843,35,173,3.738,1.833,6391,Biblioteca Nacional,40.4241,-3.69097,1472,0.0052013187889075,0.0014570179698882,0.1215825214053734,0.0081866611977705,42.410815,40.851722,65463.0,57224.0
5627,6.4,0.4896,104,1.814,2.001,2.744,87,153,136,26,57,56,1592,61,277,52,77,82,11,30,32,898,43,189,3.714,2.6860000000000004,6392,Metro Colón,40.42521,-3.69125,1474,0.0020496195164697,0.0029140359397765,0.1106037816931671,0.0102217821982905,42.012913,40.802524,64396.0,59963.0
5628,3.08,0.6794,36,0.826,6.92,4.796,2,35,64,2,77,17,106,28,93,0,21,20,4,83,9,26,21,23,3.312,-0.2319999999999997,6393,Sainz De Robles - Antonio Machado,40.46478,-3.72114,1010,2.0441699992595036e-07,0.0009713453132588,0.0634984271880589,0.0003284648309076,31.18756,32.908964,43495.0,38680.0
5632,5.6,0.3871,74,1.925,6.46,3.071,13,88,135,9,94,28,403,50,225,8,62,102,6,66,18,280,30,141,3.58,2.02,6394,Pinos Alta - Bravo Murillo,40.4653,-3.69512,2087,0.0445472099173184,0.0019426906265177,0.1076263655846531,0.0211520484355646,35.151441,34.789855,42574.0,40379.0
5633,1.849,0.4901,16,0.304,6.573,3.282,4,23,41,2,48,4,47,19,29,8,56,93,8,70,14,231,30,122,3.423,-1.574,6395,Veza,40.46616,-3.69759,2090,0.0078233110638439,0.0009713453132588,0.0974121209253914,0.0059472820121554,34.919925,33.382043,38915.0,31925.0
